Trial_number,Trial_time,Gradient_T,X,Y,Z,IS_temperature,IS_hydration,IS_energy,IS_security,IS_mating,Att_temperature,Att_hydration,Att_energy,Att_security,Att_mating
11,0.032,0.95701,0.0,-0.00749,269.99958,0.9095,0.8995,0.1996,1.0,0.8997,-0.0,0.09683,0.21884,0.20992,0.20819
11,0.16,0.95701,0.0002,0.00234,267.92984,0.919,0.899,0.1992,1.0,0.8994,-0.0,0.19714,0.39003,0.16286,-0.0
11,0.288,0.95701,-9e-05,0.01536,265.31166,0.9285,0.8985,0.1988,1.0,0.8991,0.1669,0.01429,0.49192,0.20572,0.1294
11,0.448,0.95701,-0.00128,0.03153,262.07744,0.938,0.898,0.1984,1.0,0.8988,0.30538,0.00286,0.52344,0.26914,0.39605
11,0.576,0.95701,-0.0029,0.04443,259.51294,0.9475,0.8975,0.198,1.0,0.8985,0.2254,-0.0,0.57097,0.1012,0.35854
11,0.704,0.95701,-0.00449,0.05412,257.48675,0.957,0.897,0.1976,1.0,0.8982,0.2386,-0.0,0.82079,0.40651,0.40684
11,0.8,0.95701,-0.00715,0.06704,254.49037,0.9665,0.8965,0.1972,0.8052,0.8979,0.29472,-0.0,0.73258,0.45033,0.51211
11,0.96,0.95701,-0.01144,0.08297,250.74568,0.976,0.896,0.1968,0.8052,0.8976,0.17213,0.1835,0.89185,0.43952,0.69295
11,1.088,0.95701,-0.01561,0.09549,247.75459,0.9855,0.8955,0.1964,0.8052,0.8973,-0.0,0.11037,0.90072,0.4384,0.55307
11,1.216,0.95955,-0.01999,0.1075,242.62077,0.995,0.895,0.196,0.8052,0.897,0.15882,0.18482,1.0,0.34795,0.33424
11,1.376,0.95955,-0.02537,0.11678,242.23923,1.0,0.8945,0.1956,0.8052,0.8967,0.15249,0.11877,1.0,0.28038,0.11533
11,1.472,0.95955,-0.02909,0.12512,236.73569,1.0,0.894,0.1952,0.8052,0.8964,0.22308,0.14485,0.93337,0.22579,0.01429
11,1.6,0.95955,-0.03502,0.13481,231.00201,1.0,0.8935,0.1948,0.8052,0.8961,0.14301,0.01854,0.78606,0.11066,-0.0
11,1.76,0.95955,-0.04245,0.14447,231.21196,1.0,0.893,0.1944,0.8052,0.8958,-0.0,-0.0,0.76023,0.10629,-0.0
11,1.856,0.95955,-0.04816,0.15207,228.16151,1.0,0.8925,0.194,0.8052,0.8955,0.13222,-0.0,0.80782,-0.0,0.01037
11,2.016,0.95955,-0.05858,0.16404,223.06643,1.0,0.892,0.1936,0.8052,0.8952,0.1912,-0.0,0.80265,0.04362,-0.0
11,2.144,0.95955,-0.06761,0.17289,218.9072,1.0,0.8915,0.1932,0.8052,0.8949,0.22042,-0.0,0.86623,0.18329,-0.0
11,2.272,0.95955,-0.07714,0.18098,214.47198,1.0,0.891,0.1928,0.82232,0.8946,0.32174,-0.0,0.86307,0.13952,-0.0
11,2.432,0.95955,-0.08988,0.19002,208.91816,1.0,0.8905,0.1924,0.82232,0.8943,0.30018,0.01393,1.0,0.19924,0.02101
11,2.528,0.95955,-0.09792,0.19483,205.58856,1.0,0.89,0.192,0.82232,0.894,0.19082,0.04871,1.0,0.15078,0.07431
11,2.656,0.95955,-0.10906,0.2005,201.1491,1.0,0.8895,0.1916,0.82232,0.8937,0.18663,0.04334,1.0,0.18438,0.17933
11,2.816,0.95701,-0.12052,0.20534,196.08822,1.0,0.889,0.1912,0.82232,0.8934,0.18631,0.19621,1.0,0.24023,0.08814
11,2.944,0.95701,-0.13429,0.20931,192.28515,1.0,0.8885,0.1908,0.82232,0.8931,0.13536,0.25625,0.9577,0.22435,0.2208
11,3.072,0.95701,-0.14638,0.21231,187.16993,1.0,0.888,0.1904,0.82232,0.8928,0.17513,0.18756,1.0,0.3812,0.24147
11,3.2,0.95701,-0.15891,0.21346,187.79972,1.0,0.8875,0.19,0.82232,0.8925,0.10765,0.12925,0.99455,0.38596,0.14201
11,3.296,0.95701,-0.16838,0.21423,192.49493,1.0,0.887,0.1896,0.82232,0.8922,0.04449,0.14935,1.0,0.41633,0.02977
11,3.424,0.95701,-0.18084,0.21647,198.71937,1.0,0.8865,0.1892,0.82232,0.8919,0.02479,0.16565,0.94773,0.44516,0.03579
11,3.552,0.95701,-0.18589,0.21875,195.30527,1.0,0.886,0.1888,0.82232,0.8916,0.01568,0.10853,0.93478,0.51825,-0.0
11,3.648,0.95701,-0.19808,0.22157,201.33529,1.0,0.8855,0.1884,0.82232,0.8913,0.07786,0.13691,0.94175,0.5891,0.02353
11,3.776,0.95701,-0.20959,0.22544,208.22776,1.0,0.885,0.188,0.87878,0.891,0.07367,0.02639,0.98372,0.56605,0.03787
11,3.904,0.95701,-0.21589,0.22893,206.49134,1.0,0.8845,0.1876,0.87878,0.8907,0.1317,0.03704,0.96552,0.35765,-0.0
11,4.032,0.95701,-0.22695,0.2337,214.46468,1.0,0.884,0.1872,0.87878,0.8904,0.0191,-0.0,0.87051,0.33156,-0.0
11,4.16,0.95428,-0.23253,0.23824,212.65366,1.0,0.8835,0.1868,0.87878,0.8901,0.03662,-0.0,0.81563,0.32013,-0.0
11,4.32,0.95428,-0.24496,0.24689,213.10533,1.0,0.883,0.1864,0.87878,0.8898,0.11451,-0.0,0.91531,0.25405,-0.0
11,4.416,0.95428,-0.2526,0.25234,209.67572,1.0,0.8825,0.186,0.87878,0.8895,0.14203,0.11925,0.90542,0.21002,-0.0
11,4.544,0.95428,-0.26324,0.25884,205.17715,1.0,0.882,0.1856,0.87878,0.8892,0.09829,0.19988,0.90607,0.22835,-0.0
11,4.672,0.95428,-0.27422,0.26441,200.37787,1.0,0.8815,0.1852,0.87878,0.8889,0.12248,0.14021,0.89386,0.23012,0.00481
11,4.8,0.95428,-0.28582,0.26823,201.44167,1.0,0.881,0.1848,0.87878,0.8886,0.1482,0.13872,1.0,0.22954,-0.0
11,4.928,0.95428,-0.29746,0.27216,208.51503,1.0,0.8805,0.1844,0.87878,0.8883,0.03429,0.03402,0.99261,0.14312,-0.0
11,5.024,0.95428,-0.30584,0.276,213.8553,1.0,0.88,0.184,0.87878,0.888,0.02415,0.07148,1.0,0.14849,-0.0
11,5.152,0.95428,-0.31148,0.28037,210.41368,1.0,0.8795,0.1836,0.87878,0.8877,0.09537,-0.0,0.98973,0.22911,0.01304
11,5.28,0.95428,-0.32197,0.2865,213.85227,1.0,0.879,0.1832,0.92951,0.8874,0.02001,-0.0,0.9823,0.21955,0.08475
11,5.376,0.95428,-0.32918,0.29206,208.66605,1.0,0.8785,0.1828,0.92951,0.8871,0.0509,0.02254,0.89262,0.19692,0.10019
11,5.504,0.95428,-0.33956,0.2984,201.73816,1.0,0.878,0.1824,0.92951,0.8868,-0.0,-0.0,0.97429,0.36609,0.10828
11,5.664,0.95428,-0.3493,0.30272,202.06083,1.0,0.8775,0.182,0.92951,0.8865,0.02599,0.00547,0.95603,0.29772,0.02595
11,5.792,0.9483,-0.35748,0.30664,196.90064,1.0,0.877,0.1816,0.92951,0.8862,-0.0,-0.0,1.0,0.36651,0.0371
11,5.92,0.9483,-0.36913,0.30996,195.09099,1.0,0.8765,0.1812,0.92951,0.8859,0.00881,-0.0,0.99335,0.37602,0.19746
11,6.048,0.9483,-0.38027,0.31354,189.72674,1.0,0.876,0.1808,0.92951,0.8856,0.01298,0.13181,0.97601,0.42381,0.16321
11,6.24,0.9483,-0.39578,0.31597,185.91557,1.0,0.8755,0.1804,0.92951,0.8853,-0.0,0.12462,0.93506,0.55113,0.02983
11,6.368,0.9483,-0.40456,0.31637,188.91481,1.0,0.875,0.18,0.92951,0.885,0.04668,0.14178,0.96189,0.58236,0.00471
11,6.464,0.9483,-0.41684,0.31765,196.53621,1.0,0.8745,0.1796,0.92951,0.8847,0.0932,0.04591,0.85407,0.51676,-0.0
11,6.592,0.9483,-0.42515,0.32039,197.21086,1.0,0.874,0.1792,0.92951,0.8844,0.0711,0.06747,0.94002,0.50915,0.00578
11,6.72,0.9483,-0.43375,0.32269,197.89798,1.0,0.8735,0.1788,0.92951,0.8841,0.14317,0.19582,0.89813,0.45064,-0.0
11,6.848,0.9483,-0.44565,0.32591,205.3909,1.0,0.873,0.1784,0.9597,0.8838,0.15394,0.07888,0.96927,0.35386,0.03713
11,6.976,0.9483,-0.45279,0.32977,204.75207,1.0,0.8725,0.178,0.9597,0.8835,0.19811,0.09074,1.0,0.27061,-0.0
11,7.104,0.9483,-0.46327,0.33393,210.34774,1.0,0.872,0.1776,0.9597,0.8832,0.14596,0.13052,1.0,0.23317,0.04026
11,7.232,0.94505,-0.47269,0.33913,215.42461,1.0,0.8715,0.1772,0.9597,0.8829,0.17881,0.16226,0.93242,0.30511,0.00064
11,7.36,0.94505,-0.47949,0.34501,208.52412,1.0,0.871,0.1768,0.9597,0.8826,0.17587,0.14953,0.8817,0.28808,0.0498
11,7.488,0.94505,-0.49016,0.3515,201.20391,1.0,0.8705,0.1764,0.9597,0.8823,0.2262,0.22105,0.95332,0.23132,0.05392
11,7.616,0.94505,-0.49739,0.35389,203.90468,1.0,0.87,0.176,0.9597,0.882,0.16913,0.26605,0.90031,0.17685,-0.0
11,7.744,0.94505,-0.50789,0.35921,197.98631,1.0,0.8695,0.1756,0.9597,0.8817,0.12909,0.19701,0.89297,0.19998,-0.0
11,7.872,0.94505,-0.51991,0.36275,197.05385,1.0,0.869,0.1752,0.9597,0.8814,0.15138,0.12909,0.91809,0.20037,0.08296
11,8.064,0.94505,-0.53836,0.36819,205.19825,1.0,0.8685,0.1748,0.9597,0.8811,0.2056,0.02671,1.0,0.22536,-0.0
11,8.192,0.94505,-0.5477,0.37277,205.79839,1.0,0.868,0.1744,0.9597,0.8808,0.20542,0.01969,0.94317,0.21697,0.06928
11,8.32,0.94505,-0.55869,0.37759,209.60143,1.0,0.8675,0.174,0.99128,0.8805,0.19473,0.03387,0.9422,0.17345,0.1569
11,8.448,0.94505,-0.56931,0.38429,202.94127,1.0,0.867,0.1736,0.99128,0.8802,0.186,0.0698,0.94359,0.19889,0.11247
11,8.576,0.94505,-0.58066,0.38968,196.24789,1.0,0.8665,0.1732,0.99128,0.8799,0.2314,-0.0,0.89817,0.14801,0.12936
11,8.672,0.93808,-0.58601,0.39083,199.29909,1.0,0.866,0.1728,0.99128,0.8796,0.22563,-0.0,0.9445,0.1658,0.09504
11,8.832,0.93808,-0.59998,0.39628,192.20354,1.0,0.8655,0.1724,0.99128,0.8793,0.20076,-0.0,0.88658,0.14857,0.0759
11,8.96,0.93808,-0.61283,0.39866,196.44755,1.0,0.865,0.172,0.99128,0.879,0.13348,-0.0,0.85934,0.2185,0.10299
11,9.12,0.93808,-0.62863,0.40304,201.87884,1.0,0.8645,0.1716,0.99128,0.8787,0.20155,0.02988,0.90707,0.22034,0.14387
11,9.248,0.93808,-0.64078,0.40753,206.31094,1.0,0.864,0.1712,0.99128,0.8784,0.22504,0.11927,0.82147,0.29222,0.13549
11,9.376,0.93808,-0.65193,0.41326,207.53354,1.0,0.8635,0.1708,0.99128,0.8781,0.22617,0.11038,0.8036,0.27923,0.19121
11,9.504,0.93808,-0.66295,0.41962,200.79284,1.0,0.863,0.1704,0.99128,0.8778,0.22286,0.13434,0.82663,0.1922,0.14394
11,9.664,0.93808,-0.67661,0.425,195.10411,1.0,0.8625,0.17,0.99128,0.8775,0.12528,0.04958,0.84951,0.13158,0.10514
11,9.76,0.93808,-0.68251,0.42664,197.05278,1.0,0.862,0.1696,0.99999,0.8772,0.14781,0.04095,0.82643,0.07383,0.20768
11,9.92,0.93808,-0.69754,0.431,193.65689,1.0,0.8615,0.1692,0.99999,0.8769,0.20455,0.02865,0.7777,0.07551,0.21191
11,10.016,0.93808,-0.7067,0.43293,196.08395,1.0,0.861,0.1688,0.99999,0.8766,0.21893,0.07604,0.87579,0.0255,0.19073
11,10.176,0.93437,-0.72179,0.43704,200.12232,1.0,0.8605,0.1684,0.99999,0.8763,0.15036,0.07502,0.88471,0.05528,0.15193
11,10.304,0.93437,-0.73354,0.44107,203.28449,1.0,0.86,0.168,0.99999,0.876,0.17767,-0.0,0.90967,0.07935,0.28276
11,10.4,0.93437,-0.74212,0.44492,203.303,1.0,0.8595,0.1676,0.99999,0.8757,0.26799,-0.0,0.79368,0.04758,0.19741
11,10.528,0.93437,-0.75369,0.45046,196.94499,1.0,0.859,0.1672,0.99999,0.8754,0.36578,-0.0,0.77547,-0.0,0.18828
