Trial_number,Trial_time,Gradient_T,X,Y,Z,IS_temperature,IS_hydration,IS_energy,IS_security,IS_mating,Att_temperature,Att_hydration,Att_energy,Att_security,Att_mating
3,0.032,0.95701,0.0,-0.00758,269.99958,0.9095,0.8995,0.1996,1.0,0.9097,-0.0,0.09033,-0.0,0.16128,-0.0
3,0.16,0.95701,0.0,-0.00719,269.99958,0.919,0.899,0.1992,1.0,0.9194,0.13803,0.16589,0.15772,0.16013,0.11765
3,0.32,0.95701,0.0,-0.0069,269.99958,0.9285,0.8985,0.1988,1.0,0.9291,0.0731,0.09521,0.14573,-0.0,0.05526
3,0.448,0.95701,0.0,-0.00671,269.99958,0.938,0.898,0.1984,1.0,0.9388,0.0386,0.08538,0.36201,0.12383,-0.0
3,0.544,0.95701,0.0,-0.00656,269.99958,0.9475,0.8975,0.198,1.0,0.9485,0.04904,0.13297,0.27216,0.14143,0.11196
3,0.672,0.95701,3e-05,0.00355,269.72637,0.957,0.897,0.1976,1.0,0.9582,0.25307,-0.0,0.56707,0.14119,0.13785
3,0.832,0.95701,-3e-05,0.01966,269.29275,0.9665,0.8965,0.1972,0.8052,0.9579,0.2196,0.19375,0.85842,0.03525,0.00813
3,0.992,0.95701,-0.00022,0.03687,268.86546,0.976,0.896,0.1968,0.8052,0.9576,0.32011,0.34014,1.0,0.21651,-0.0
3,1.12,0.95701,-0.00029,0.04999,267.50107,0.9855,0.8955,0.1964,0.8052,0.9573,0.23024,0.24995,1.0,0.21597,-0.0
3,1.248,0.95955,-0.00057,0.06376,262.94796,0.995,0.895,0.196,0.8052,0.957,0.25861,0.42466,0.9989,0.14204,0.02184
3,1.376,0.95955,-0.00191,0.07733,258.19872,1.0,0.8945,0.1956,0.8052,0.9567,0.18578,0.34398,1.0,0.23458,0.15969
3,1.536,0.95955,-0.00482,0.09253,255.51329,1.0,0.894,0.1952,0.8052,0.9564,0.06231,0.32683,1.0,0.24109,0.12959
3,1.664,0.95955,-0.00779,0.10559,250.40186,1.0,0.8935,0.1948,0.8052,0.9561,0.05296,0.26615,0.88065,0.29425,0.06136
3,1.792,0.95955,-0.0116,0.11586,248.76803,1.0,0.893,0.1944,0.8052,0.9558,0.15025,0.40465,0.80465,0.46063,0.09193
3,1.952,0.95955,-0.01684,0.13051,243.58443,1.0,0.8925,0.194,0.8052,0.9555,0.2198,0.58631,1.0,0.43098,0.02821
3,2.08,0.95955,-0.02229,0.14239,237.75294,1.0,0.892,0.1936,0.8052,0.9552,0.12831,0.64088,1.0,0.47097,-0.0
3,2.208,0.95955,-0.02781,0.15114,238.67388,1.0,0.8915,0.1932,0.8052,0.9549,0.17791,0.57673,0.95298,0.39869,-0.0
3,2.368,0.95955,-0.03628,0.16551,232.87565,1.0,0.891,0.1928,0.8052,0.9546,0.1227,0.61996,0.99474,0.47095,-0.0
3,2.496,0.95955,-0.04401,0.17628,227.98121,1.0,0.8905,0.1924,0.81317,0.9543,0.05599,0.57508,1.0,0.43342,-0.0
3,2.624,0.95955,-0.05188,0.18502,226.22209,1.0,0.89,0.192,0.81317,0.954,0.14004,0.57341,0.95971,0.45218,-0.0
3,2.752,0.95955,-0.06053,0.19462,220.73021,1.0,0.8895,0.1916,0.81317,0.9537,0.03302,0.48631,0.90386,0.36705,-0.0
3,2.912,0.95701,-0.07173,0.20413,217.09105,1.0,0.889,0.1912,0.81317,0.9534,-0.0,0.26963,0.97812,0.40728,-0.0
3,3.072,0.95701,-0.08406,0.21389,211.95284,1.0,0.8885,0.1908,0.81317,0.9531,0.08939,0.30641,0.94383,0.43659,-0.0
3,3.2,0.95701,-0.09496,0.22111,206.6754,1.0,0.888,0.1904,0.81317,0.9528,0.18773,0.25188,1.0,0.31186,0.08491
3,3.328,0.95701,-0.10532,0.22641,204.81769,1.0,0.8875,0.19,0.81317,0.9525,0.03702,0.24386,1.0,0.2514,0.04084
3,3.456,0.95701,-0.11702,0.23222,199.61939,1.0,0.887,0.1896,0.81317,0.9522,0.02627,0.258,1.0,0.13198,-0.0
3,3.616,0.95701,-0.13201,0.23726,196.64735,1.0,0.8865,0.1892,0.81317,0.9519,0.06346,0.3498,0.94278,0.13496,0.02786
3,3.776,0.95701,-0.14707,0.24127,204.85943,1.0,0.886,0.1888,0.81317,0.9516,-0.0,0.39912,0.97341,-0.0,-0.0
3,3.872,0.95701,-0.15579,0.24472,209.70759,1.0,0.8855,0.1884,0.86989,0.9513,-0.0,0.34833,1.0,-0.0,-0.0
3,4.032,0.95701,-0.16536,0.25002,208.33308,1.0,0.885,0.188,0.86989,0.951,-0.0,0.26029,1.0,0.00567,0.02277
3,4.192,0.95701,-0.17658,0.2555,214.69082,1.0,0.8845,0.1876,0.86989,0.9507,0.06833,0.29828,0.93612,0.01745,0.07145
3,4.32,0.95428,-0.18926,0.26453,212.09175,1.0,0.884,0.1872,0.86989,0.9504,0.02851,0.26124,0.98348,0.04324,0.0871
3,4.48,0.95428,-0.20244,0.27299,209.53527,1.0,0.8835,0.1868,0.86989,0.9501,-0.0,0.23214,1.0,0.06683,0.10259
3,4.608,0.95428,-0.21054,0.27777,208.05505,1.0,0.883,0.1864,0.86989,0.9498,-0.0,0.11074,0.97582,0.12801,0.03605
